q1,q2,x,y
-1.5334263066902922,-0.569958410120575,-0.4704036037171923,-1.8607974862788894
-0.6421624442603164,-3.0871375375726853,-0.031411565661634167,-0.04447404294330837
-1.4322493397781058,0.21359331252717517,0.48301173066933284,-1.9290543666133866
-0.39355799543006986,-0.3340034430072656,1.6703488874817332,-1.0485273242780198
1.8781874444558184,-2.2355612236379945,0.6342456702086308,0.6033110405999904
0.2569815824627386,2.4601224857241597,0.055912070418946636,0.6660172260910694
2.4278485515547477,-1.1660278997352316,-0.45183305661147977,1.607314129247818
0.5532063533550016,-0.23146273090258873,1.7995297128105143,0.8416392221045319
-0.829766563045049,1.9832573034636578,1.0803467387479837,0.17641048979074425
2.2127864072223478,-0.2859100741505549,-0.9473933192207626,1.738176245666335
0.572868003573233,1.994077548523923,0.0009656794903177834,1.085583008188676
0.08341570619297345,2.5160109612002373,0.1399298680511184,0.5993115722580208
1.5620595566025868,-2.4041798625433572,0.6746191144832333,0.25390516420513953
-1.254031307615322,1.3562238788925978,1.3062770435130728,-0.848233273695502
-0.65876896235822,0.46742731316371033,1.772496371626286,-0.8023201072675282
0.4920323110030518,-3.108105607089202,0.016311062757017436,-0.02924425973533218
0.3655420132993408,0.09425875927674232,1.830071079076433,0.801225129447331
0.567515747466433,-2.952588646911971,0.11600972590614744,-0.14885577945497508
3.097038389700195,1.4330764424131592,-1.1802741379460024,-0.9388944845433895
-2.6619065425635737,-0.041770155373772155,-1.7927772010077612,-0.8855537337340167
0.3144641389590195,-2.707334185452476,0.21840326878198668,-0.3713966179495237
2.315058559549793,2.844505379188095,-0.24500930098654022,-0.16608441562163823
-1.6141332083068891,-1.7562216134098052,-1.017271164564793,-0.7722889904193103
-0.6732877520653537,1.6909835836934972,1.3071037458576202,0.22734020026148183
1.1923681044832977,-1.9568605664794332,1.091194110838323,0.23707571230818503
-1.07299235659457,-2.0368835890194337,-0.5219998807100997,-0.9103446683981224
-2.022920998094502,2.298241120292226,0.5254605150931141,-0.6276658951438514
1.0917549712579815,-1.860414512780032,1.1797718154455616,0.19226491313331506
-0.5776090372384699,2.6498606648865692,0.3570683854722016,0.33086150321937235
-3.136221238969627,-1.876572191373088,-0.7040790057040056,0.9498454990660492
-1.7177514038383153,-2.4321700508173696,-0.6797019150838808,-0.1432797037129283
-2.4187347603663976,2.9382498144207787,0.11814182711713206,-0.1650713227260751
-1.0523483630579942,-1.836265904953839,-0.47263860781292616,-1.118877962590792
-0.6939801305051345,-1.1896860308781292,0.4609159955269405,-1.5910559736605014
-3.0422652711609675,-0.5522834414717281,-1.8942284761520316,0.3384612677799099
-2.439083304727184,-2.0203486418305,-1.0134911942503801,0.322041691962466
-0.49710877769960504,-1.9343215293034384,0.12070897483177978,-1.1288431319613146
1.9429452506070213,2.8846921056469146,-0.24862467576500583,-0.06181814385702378
2.772899176928549,-2.7718184360242852,0.06720040726925391,0.3614777569296869
-0.1820547901737961,2.4279207786600265,0.35852204728730164,0.5996126314243226
1.4845734668753172,-1.318402779810827,1.0723414553824822,1.1616921169418337
-2.2953316038162086,-2.6807867567815795,-0.4021047347583464,0.21661699342418017
-2.1233165049223475,0.49976670232003295,-0.5775630914534499,-1.8498134092757308
0.11218660585959306,-2.1887384382228747,0.5092451787252541,-0.7628572785811149
0.20741236876226488,2.9816960535134482,-0.020304281134276403,0.15843053048767997
-1.467301141418248,-0.0002819511871972047,0.20634060094060394,-1.9893273930921977
-2.5922923704893175,1.9578749553532457,-0.04747291034464629,-1.1147989663430473
-2.113132906118067,-0.30761834903944196,-1.2673893485673184,-1.516522028208805
-0.9625454480031905,0.9618137610325466,1.5714326530949716,-0.8213804650384093
2.447334837617329,0.7813071605597406,-1.7647423717496928,0.5528757771374557
1.7223847188985504,-1.7541131663542975,0.8484881955656858,0.956809340108249
-1.8922932015904361,-0.03432233531179918,-0.664345472239416,-1.8861249127388096
0.3300531901337127,2.187720635670078,0.13437145202706802,0.9082323259606766
-1.8366230063784086,2.9180358122144323,0.20737485823009116,-0.08225283416530671
0.245942195780116,-0.5697081679769478,1.917952399530934,-0.07466883939965988
0.6608456064222317,2.449501984044674,-0.21003841915575494,0.6450246347118536
2.23897345858622,0.5286660802075951,-1.5504467097410206,1.1502505324985814
0.795125872595861,-0.00882138647672015,1.4066605285443248,1.421699103566099
-2.965819694424472,0.6978215584102476,-1.6266666598715767,-0.9415110735286796
0.23331134433224632,-2.748526834549497,0.16274956998419787,-0.35501313399471357
-2.800834763174788,-1.2116189555130286,-1.5866698194261402,0.43068239022164695
-1.4974499992881982,-1.474716785064111,-0.9124011554054654,-1.1659278304601814
2.7172156007080623,-2.35059559663208,0.02224886613258059,0.770215282548003
2.6633993835595122,2.5833773418513095,-0.3785135447488045,-0.4004047583121466
-0.14312962286732311,-1.625853436052552,0.7928825483306368,-1.1230666359903054
0.6717270130946962,-0.9943030734173823,1.7311699735203434,0.3053279287122835
-1.5313683723442226,-0.3652304061480507,-0.28065138720234656,-1.9466170103485685
-0.24402847827223795,2.727987002973136,0.1789319411780872,0.36963241702792693
-0.18481575430772645,1.3045455861535133,1.4188957341512516,0.7162172731691241
-0.5102439820989142,2.7843780378073335,0.22585844521010323,0.27429754055482336
-0.9422027252701461,0.8303290583194887,1.581756432408344,-0.9204957309500402
0.26141416889466607,-2.2435324404800885,0.5662040941741249,-0.6581461490742917
0.6473728808308308,0.4486731309558749,1.2547873362210153,1.492499797159358
0.9820281035771501,-0.5083493646308574,1.4452332763529063,1.2877884216227116
2.9169562510615874,-0.44332283868733624,-1.7599624789611603,0.8421370188071841
-2.956420225111041,-0.30815914045251613,-1.9753511807540265,-0.061439114617238444
